UV 1_280,UV 1_280,Cond,UV 2_214,Conc B,,UV 2_214,
ml,mAU,ml,mS/cm,ml,%,ml,mAU
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,%,UV 2_214 ml,mAU
19.631105,0.255726,,,,,,
19.631939,0.256735,,,,,,
19.632772,0.257708,,,,,,
19.633604,0.258605,,,,,,
19.634438,0.259516,,,,,,
19.635271,0.260475,,,,,,
19.636105,0.261438,,,,,,
19.636938,0.262409,,,,,,
19.637772,0.263452,,,,,,
19.638605,0.264659,,,,,,
19.639439,0.265934,,,,,,
19.640272,0.267215,,,,,,
19.641104,0.268197,,,,,,
19.641937,0.269094,,,,,,
19.642771,0.269996,,,,,,
19.643604,0.270885,,,,,,
19.644438,0.271984,,,,,,
19.645271,0.273186,,,,,,
19.646105,0.274416,,,,,,
19.646938,0.275719,,,,,,
19.64777,0.277187,,,,,,
19.648603,0.278703,,,,,,
19.649437,0.280198,,,,,,
19.65027,0.281763,,,,,,
19.651104,0.28357,,,,,,
19.651937,0.285437,,,,,,
19.652771,0.287275,,,,,,
19.653605,0.288944,,,,,,
19.654438,0.290434,,,,,,
19.65527,0.291886,,,,,,
19.656103,0.293319,,,,,,
19.656937,0.294676,,,,,,
19.65777,0.295904,,,,,,
19.658604,0.297127,,,,,,
19.659437,0.298354,,,,,,
19.660271,0.299013,,,,,,
19.661104,0.299512,,,,,,
19.661936,0.299999,,,,,,
19.662769,0.30048,,,,,,
19.663603,0.30145,,,,,,
19.664436,0.302591,,,,,,
19.66527,0.303763,,,,,,
19.666103,0.304986,,,,,,
19.666937,0.306307,,,,,,
19.66777,0.307661,,,,,,
19.668602,0.308992,,,,,,
19.669436,0.310184,,,,,,
19.670269,0.3107,,,,,,
19.671103,0.311138,,,,,,
19.671936,0.311582,,,,,,
19.67277,0.312028,,,,,,
19.673603,0.312555,,,,,,
19.674437,0.313089,,,,,,
19.67527,0.313615,,,,,,
19.676102,0.314383,,,,,,
19.676935,0.315274,,,,,,
19.677769,0.316156,,,,,,
19.678602,0.317069,,,,,,
19.679436,0.317864,,,,,,
19.680269,0.318454,,,,,,
19.681103,0.319046,,,,,,
19.681936,0.319662,,,,,,
19.682768,0.32036,,,,,,
19.683601,0.321074,,,,,,
19.684435,0.321789,,,,,,
19.685268,0.322491,,,,,,
19.686102,0.322919,,,,,,
19.686935,0.323261,,,,,,
19.687769,0.323603,,,,,,
19.688602,0.324108,,,,,,
19.689436,0.324723,,,,,,
19.690268,0.325363,,,,,,
19.691101,0.326007,,,,,,
19.691935,0.326591,,,,,,
19.692768,0.326951,,,,,,
19.693602,0.327244,,,,,,
19.694435,0.327539,,,,,,
19.695269,0.327814,,,,,,
19.696102,0.328084,,,,,,
19.696934,0.32836,,,,,,
19.697767,0.328632,,,,,,
19.698601,0.328987,,,,,,
19.699434,0.329468,,,,,,
19.700268,0.329965,,,,,,
19.701101,0.330458,,,,,,
19.701935,0.330891,,,,,,
19.702768,0.331307,,,,,,
19.703602,0.331717,,,,,,
19.704433,0.332131,,,,,,
19.705267,0.332106,,,,,,
19.7061,0.331865,,,,,,
19.706934,0.331596,,,,,,
19.707767,0.331466,,,,,,
19.708601,0.331579,,,,,,
19.709435,0.331735,,,,,,
19.710268,0.331895,,,,,,
19.7111,0.332202,,,,,,
19.711933,0.333153,,,,,,
19.712767,0.334207,,,,,,
19.7136,0.335274,,,,,,
19.714434,0.336576,,,,,,
19.715267,0.338047,,,,,,
19.716101,0.339541,,,,,,
19.716934,0.341035,,,,,,
19.717766,0.342283,,,,,,
19.718599,0.343425,,,,,,
19.719433,0.344556,,,,,,
19.720266,0.345655,,,,,,
19.7211,0.346715,,,,,,
19.721933,0.347752,,,,,,
19.722767,0.348804,,,,,,
19.7236,0.34982,,,,,,
19.724434,0.350761,,,,,,
19.725266,0.351691,,,,,,
19.726099,0.352609,,,,,,
19.726933,0.353379,,,,,,
19.727766,0.353992,,,,,,
19.7286,0.354596,,,,,,
19.729433,0.35521,,,,,,
19.730267,0.355645,,,,,,
19.7311,0.356001,,,,,,
19.731932,0.356346,,,,,,
19.732765,0.356703,,,,,,
19.733599,0.357244,,,,,,
19.734432,0.357791,,,,,,
19.735266,0.358348,,,,,,
19.736099,0.358906,,,,,,
19.736933,0.359474,,,,,,
19.737766,0.360051,,,,,,
19.7386,0.36063,,,,,,
19.739431,0.361312,,,,,,
19.740265,0.362112,,,,,,
19.741098,0.362916,,,,,,
19.741932,0.363796,,,,,,
19.742765,0.364693,,,,,,
19.743599,0.36566,,,,,,
19.744432,0.366641,,,,,,
19.745266,0.367631,,,,,,
19.746098,0.368366,,,,,,
19.746931,0.368963,,,,,,
19.747765,0.369541,,,,,,
19.748598,0.37012,,,,,,
19.749432,0.37056,,,,,,
19.750265,0.370767,,,,,,
19.751099,0.370915,,,,,,
19.751932,0.371158,,,,,,
19.752764,0.371642,,,,,,
19.753597,0.372195,,,,,,
19.754431,0.372742,,,,,,
19.755264,0.373296,,,,,,
19.756098,0.373617,,,,,,
19.756931,0.373771,,,,,,
19.757765,0.373902,,,,,,
19.758598,0.374076,,,,,,
19.759432,0.374285,,,,,,
19.760263,0.374503,,,,,,
19.761097,0.374722,,,,,,
19.76193,0.37495,,,,,,
19.762764,0.375234,,,,,,
19.763597,0.375525,,,,,,
19.764431,0.375819,,,,,,
19.765265,0.375939,,,,,,
19.766098,0.376025,,,,,,
19.76693,0.376111,,,,,,
19.767763,0.376197,,,,,,
19.768597,0.376445,,,,,,
19.76943,0.376831,,,,,,
19.770264,0.377223,,,,,,
19.771097,0.377629,,,,,,
19.771931,0.378041,,,,,,
19.772764,0.378462,,,,,,
19.773598,0.378877,,,,,,
19.774429,0.379289,,,,,,
19.775263,0.379539,,,,,,
19.776096,0.379751,,,,,,
19.77693,0.379963,,,,,,
19.777763,0.380727,,,,,,
19.778597,0.381951,,,,,,
19.77943,0.383209,,,,,,
19.780264,0.384506,,,,,,
19.781096,0.385646,,,,,,
19.781929,0.386597,,,,,,
19.782763,0.387544,,,,,,
19.783596,0.388492,,,,,,
19.78443,0.388636,,,,,,
19.785263,0.388616,,,,,,
19.786097,0.388586,,,,,,
19.78693,0.388557,,,,,,
19.787762,0.388829,,,,,,
19.788595,0.389215,,,,,,
19.789429,0.389596,,,,,,
19.790262,0.38996,,,,,,
19.791096,0.390295,,,,,,
19.791929,0.390617,,,,,,
19.792763,0.390939,,,,,,
19.793596,0.391131,,,,,,
19.79443,0.391102,,,,,,
19.795261,0.391028,,,,,,
19.796095,0.390951,,,,,,
19.796928,0.391095,,,,,,
19.797762,0.391436,,,,,,
19.798595,0.391821,,,,,,
19.799429,0.392206,,,,,,
19.800262,0.392549,,,,,,
19.801096,0.392855,,,,,,
19.801928,0.393149,,,,,,
19.802761,0.393445,,,,,,
19.803595,0.394023,,,,,,
19.804428,0.394785,,,,,,
19.805262,0.395578,,,,,,
19.806095,0.39636,,,,,,
19.806929,0.397303,,,,,,
19.807762,0.398291,,,,,,
19.808596,0.399288,,,,,,
19.809427,0.400299,,,,,,
19.810261,0.401346,,,,,,
19.811094,0.402387,,,,,,
19.811928,0.403438,,,,,,
19.812761,0.404476,,,,,,
19.813595,0.405514,,,,,,
19.814428,0.406538,,,,,,
19.815262,0.407573,,,,,,
19.816093,0.408309,,,,,,
19.816927,0.408829,,,,,,
19.81776,0.409322,,,,,,
19.818594,0.409816,,,,,,
19.819427,0.409793,,,,,,
19.820261,0.409306,,,,,,
19.821095,0.408737,,,,,,
19.821928,0.408235,,,,,,
19.822762,0.407976,,,,,,
19.823593,0.407767,,,,,,
19.824427,0.40756,,,,,,
19.82526,0.407354,,,,,,
19.826094,0.407876,,,,,,
19.826927,0.408617,,,,,,
19.827761,0.409383,,,,,,
19.828594,0.410519,,,,,,
19.829428,0.411919,,,,,,
19.830259,0.413344,,,,,,
19.831093,0.414796,,,,,,
19.831926,0.416266,,,,,,
19.83276,0.417751,,,,,,
19.833593,0.419239,,,,,,
19.834427,0.420774,,,,,,
19.83526,0.421758,,,,,,
19.836094,0.422679,,,,,,
19.836926,0.423629,,,,,,
19.837759,0.424553,,,,,,
19.838593,0.425185,,,,,,
19.839426,0.425673,,,,,,
19.84026,0.426147,,,,,,
19.841093,0.426639,,,,,,
19.841927,0.427189,,,,,,
19.84276,0.427724,,,,,,
19.843594,0.428259,,,,,,
19.844425,0.428802,,,,,,
19.845259,0.428974,,,,,,
19.846092,0.429027,,,,,,
19.846926,0.429072,,,,,,
19.847759,0.429076,,,,,,
19.848593,0.429057,,,,,,
19.849426,0.429032,,,,,,
19.85026,0.429006,,,,,,
19.851091,0.428969,,,,,,
19.851925,0.4289,,,,,,
19.852758,0.42882,,,,,,
19.853592,0.428742,,,,,,
19.854425,0.428666,,,,,,
19.855259,0.428591,,,,,,
19.856092,0.428515,,,,,,
19.856926,0.42844,,,,,,
19.857759,0.428641,,,,,,
19.858591,0.429059,,,,,,
19.859425,0.429525,,,,,,
19.860258,0.429854,,,,,,
19.861092,0.429993,,,,,,
19.861925,0.430084,,,,,,
19.862759,0.430176,,,,,,
19.863592,0.430213,,,,,,
19.864426,0.430015,,,,,,
19.865257,0.429752,,,,,,
19.866091,0.429486,,,,,,
19.866924,0.429713,,,,,,
19.867758,0.430406,,,,,,
19.868591,0.431198,,,,,,
19.869425,0.431994,,,,,,
19.870258,0.432454,,,,,,
19.871092,0.432619,,,,,,
19.871923,0.432726,,,,,,
19.872757,0.432785,,,,,,
19.87359,0.432384,,,,,,
19.874424,0.43186,,,,,,
19.875257,0.431349,,,,,,
19.876091,0.430841,,,,,,
19.876925,0.430797,,,,,,
19.877758,0.430856,,,,,,
19.878592,0.430915,,,,,,
19.879423,0.431132,,,,,,
19.880257,0.432018,,,,,,
19.88109,0.432992,,,,,,
19.881924,0.43398,,,,,,
19.882757,0.434945,,,,,,
19.883591,0.435855,,,,,,
19.884424,0.436758,,,,,,
19.885258,0.437692,,,,,,
19.886089,0.438259,,,,,,
19.886923,0.438564,,,,,,
19.887756,0.438853,,,,,,
19.88859,0.439133,,,,,,
19.889423,0.43946,,,,,,
19.890257,0.439817,,,,,,
19.89109,0.440177,,,,,,
19.891924,0.440531,,,,,,
19.892757,0.440948,,,,,,
19.893589,0.441377,,,,,,
19.894423,0.441799,,,,,,
19.895256,0.442228,,,,,,
19.89609,0.442654,,,,,,
19.896923,0.443072,,,,,,
19.897757,0.443497,,,,,,
19.89859,0.44394,,,,,,
19.899424,0.4444,,,,,,
19.900255,0.444829,,,,,,
19.901089,0.445246,,,,,,
19.901922,0.445812,,,,,,
19.902756,0.446578,,,,,,
19.903589,0.447418,,,,,,
19.904423,0.448253,,,,,,
19.905256,0.449063,,,,,,
19.90609,0.44985,,,,,,
19.906923,0.450622,,,,,,
19.907755,0.451388,,,,,,
19.908588,0.451715,,,,,,
19.909422,0.45155,,,,,,
19.910255,0.45127,,,,,,
19.911089,0.451132,,,,,,
19.911922,0.451615,,,,,,
19.912756,0.452283,,,,,,
19.913589,0.452961,,,,,,
19.914421,0.453687,,,,,,
19.915255,0.454842,,,,,,
19.916088,0.456143,,,,,,
19.916922,0.457451,,,,,,
19.917755,0.458782,,,,,,
19.918589,0.460112,,,,,,
19.919422,0.461458,,,,,,
19.920256,0.46279,,,,,,
19.921087,0.463988,,,,,,
19.921921,0.46456,,,,,,
19.922754,0.464975,,,,,,
19.923588,0.465367,,,,,,
19.924421,0.465507,,,,,,
19.925255,0.465591,,,,,,
19.926088,0.465676,,,,,,
19.926922,0.465759,,,,,,
19.927755,0.466156,,,,,,
19.928587,0.466821,,,,,,
19.92942,0.467539,,,,,,
19.930254,0.468409,,,,,,
19.931087,0.469444,,,,,,
19.931921,0.47052,,,,,,
19.932755,0.471583,,,,,,
19.933588,0.472659,,,,,,
19.934422,0.473684,,,,,,
19.935253,0.474676,,,,,,
19.936087,0.475683,,,,,,
19.93692,0.47649,,,,,,
19.937754,0.477254,,,,,,
19.938587,0.478042,,,,,,
19.939421,0.478807,,,,,,
19.940254,0.479554,,,,,,
19.941088,0.480301,,,,,,
19.941921,0.481011,,,,,,
19.942753,0.48179,,,,,,
19.943586,0.482683,,,,,,
19.94442,0.483618,,,,,,
19.945253,0.484524,,,,,,
19.946087,0.485428,,,,,,
19.94692,0.486404,,,,,,
19.947754,0.487372,,,,,,
19.948587,0.488338,,,,,,
19.949419,0.48947,,,,,,
19.950253,0.490721,,,,,,
19.951086,0.491957,,,,,,
19.95192,0.493214,,,,,,
19.952753,0.494288,,,,,,
19.953587,0.494591,,,,,,
19.95442,0.494854,,,,,,
19.955254,0.495122,,,,,,
19.956085,0.495391,,,,,,
19.956919,0.495664,,,,,,
19.957752,0.495936,,,,,,
19.958586,0.496209,,,,,,
19.959419,0.496462,,,,,,
19.960253,0.496693,,,,,,
19.961086,0.496922,,,,,,
19.96192,0.497379,,,,,,
19.962753,0.498064,,,,,,
19.963585,0.498806,,,,,,
19.964418,0.499545,,,,,,
19.965252,0.500314,,,,,,
19.966085,0.501323,,,,,,
19.966919,0.502392,,,,,,
19.967752,0.503472,,,,,,
19.968586,0.504411,,,,,,
19.969419,0.505293,,,,,,
19.970251,0.506181,,,,,,
19.971085,0.507063,,,,,,
19.971918,0.507814,,,,,,
19.972752,0.508381,,,,,,
19.973585,0.508913,,,,,,
19.974419,0.509303,,,,,,
19.975252,0.509312,,,,,,
19.976086,0.509233,,,,,,
19.976919,0.509155,,,,,,
19.977751,0.509077,,,,,,
19.978584,0.509185,,,,,,
19.979418,0.509339,,,,,,
19.980251,0.509491,,,,,,
19.981085,0.510148,,,,,,
19.981918,0.511044,,,,,,
19.982752,0.511951,,,,,,
19.983585,0.512856,,,,,,
19.984417,0.513739,,,,,,
19.98525,0.514482,,,,,,
19.986084,0.515214,,,,,,
19.986917,0.515942,,,,,,
19.987751,0.516646,,,,,,
19.988585,0.517335,,,,,,
19.989418,0.518034,,,,,,
19.990252,0.518735,,,,,,
19.991085,0.519279,,,,,,
19.991917,0.519708,,,,,,
19.99275,0.520134,,,,,,
19.993584,0.520536,,,,,,
19.994417,0.520889,,,,,,
19.995251,0.521251,,,,,,
19.996084,0.521601,,,,,,
19.996918,0.521952,,,,,,
19.997751,0.522327,,,,,,
19.998583,0.522703,,,,,,
19.999416,0.523073,,,,,,
20.00025,0.523636,,,,,,
20.001083,0.524261,,,,,,
20.001917,0.524878,,,,,,
20.00275,0.525494,,,,,,
20.003584,0.525834,,,,,,
20.004417,0.525949,,,,,,
20.005249,0.526056,,,,,,
20.006083,0.526202,,,,,,
20.006916,0.526469,,,,,,
20.00775,0.526717,,,,,,
20.008583,0.526975,,,,,,
20.009417,0.527248,,,,,,
20.01025,0.527668,,,,,,
20.011084,0.528136,,,,,,
20.011917,0.528608,,,,,,
20.012749,0.529023,,,,,,
20.013582,0.529399,,,,,,
20.014416,0.529763,,,,,,
20.015249,0.530131,,,,,,
20.016083,0.530637,,,,,,
20.016916,0.531501,,,,,,
20.01775,0.53248,,,,,,
20.018583,0.533488,,,,,,
20.019415,0.534711,,,,,,
20.020248,0.536018,,,,,,
20.021082,0.537331,,,,,,
20.021915,0.538625,,,,,,
20.022749,0.539446,,,,,,
20.023582,0.540023,,,,,,
20.024416,0.540568,,,,,,
20.025249,0.540896,,,,,,
20.026083,0.54096,,,,,,
20.026915,0.540966,,,,,,
20.027748,0.540973,,,,,,
20.028582,0.540985,,,,,,
20.029415,0.541019,,,,,,
20.030249,0.541059,,,,,,
20.031082,0.541098,,,,,,
20.031916,0.54132,,,,,,
20.032749,0.541605,,,,,,
20.033581,0.541894,,,,,,
20.034414,0.54218,,,,,,
20.035248,0.542498,,,,,,
20.036081,0.542848,,,,,,
20.036915,0.543203,,,,,,
20.037748,0.543626,,,,,,
20.038582,0.544306,,,,,,
20.039415,0.545037,,,,,,
20.040247,0.545769,,,,,,
20.04108,0.54649,,,,,,
20.041914,0.547048,,,,,,
20.042747,0.547529,,,,,,
20.043581,0.54801,,,,,,
20.044415,0.548484,,,,,,
20.045248,0.548943,,,,,,
20.046082,0.549407,,,,,,
20.046915,0.549864,,,,,,
20.047747,0.550296,,,,,,
20.04858,0.550605,,,,,,
20.049414,0.550891,,,,,,
20.050247,0.551176,,,,,,
20.051081,0.551905,,,,,,
20.051914,0.552722,,,,,,
20.052748,0.553529,,,,,,
20.053581,0.55435,,,,,,
20.054413,0.555223,,,,,,
20.055246,0.556146,,,,,,
20.05608,0.557056,,,,,,
20.056913,0.557892,,,,,,
20.057747,0.558275,,,,,,
20.05858,0.558645,,,,,,
20.059414,0.559021,,,,,,
20.060247,0.559353,,,,,,
20.061081,0.559411,,,,,,
20.061913,0.559454,,,,,,
20.062746,0.559499,,,,,,
20.06358,0.55944,,,,,,
20.064413,0.559268,,,,,,
20.065247,0.559066,,,,,,
20.06608,0.558867,,,,,,
20.066914,0.558863,,,,,,
20.067747,0.559125,,,,,,
20.068579,0.55946,,,,,,
20.069412,0.559833,,,,,,
20.070246,0.560533,,,,,,
20.071079,0.561347,,,,,,
20.071913,0.562154,,,,,,
20.072746,0.562968,,,,,,
20.07358,0.563607,,,,,,
20.074413,0.564178,,,,,,
20.075247,0.564746,,,,,,
20.076078,0.565441,,,,,,
20.076912,0.566277,,,,,,
20.077745,0.567143,,,,,,
20.078579,0.567997,,,,,,
20.079412,0.568802,,,,,,
20.080246,0.569357,,,,,,
20.081079,0.569844,,,,,,
20.081913,0.570337,,,,,,
20.082745,0.570515,,,,,,
20.083578,0.570588,,,,,,
20.084412,0.570652,,,,,,
20.085245,0.570716,,,,,,
20.086079,0.570787,,,,,,
20.086912,0.570868,,,,,,
20.087746,0.570948,,,,,,
20.088579,0.57103,,,,,,
20.089411,0.571664,,,,,,
20.090244,0.57241,,,,,,
20.091078,0.573148,,,,,,
20.091911,0.573894,,,,,,
20.092745,0.574231,,,,,,
20.093578,0.574454,,,,,,
20.094412,0.574671,,,,,,
20.095245,0.574818,,,,,,
20.096079,0.574785,,,,,,
20.09691,0.574724,,,,,,
20.097744,0.574664,,,,,,
20.098577,0.574698,,,,,,
20.099411,0.57513,,,,,,
20.100245,0.575619,,,,,,
20.101078,0.5761,,,,,,
20.101912,0.57676,,,,,,
20.102745,0.577545,,,,,,
20.103577,0.578316,,,,,,
20.10441,0.579086,,,,,,
20.105244,0.580018,,,,,,
20.106077,0.581027,,,,,,
20.106911,0.582041,,,,,,
20.107744,0.583024,,,,,,
20.108578,0.583706,,,,,,
20.109411,0.584369,,,,,,
20.110245,0.585055,,,,,,
20.111076,0.585673,,,,,,
20.11191,0.58589,,,,,,
20.112743,0.586081,,,,,,
20.113577,0.586272,,,,,,
20.11441,0.586675,,,,,,
20.115244,0.587186,,,,,,
20.116077,0.587736,,,,,,
20.116911,0.588316,,,,,,
20.117743,0.588779,,,,,,
20.118576,0.589101,,,,,,
20.11941,0.58939,,,,,,
20.120243,0.589681,,,,,,
20.121077,0.590107,,,,,,
20.12191,0.590592,,,,,,
20.122744,0.591072,,,,,,
20.123577,0.591557,,,,,,
20.124409,0.592313,,,,,,
20.125242,0.593214,,,,,,
20.126076,0.594131,,,,,,
20.126909,0.594969,,,,,,
20.127743,0.595586,,,,,,
20.128576,0.596148,,,,,,
20.12941,0.596705,,,,,,
20.130243,0.597266,,,,,,
20.131077,0.597321,,,,,,
20.131908,0.59722,,,,,,
20.132742,0.597118,,,,,,
20.133575,0.597037,,,,,,
20.134409,0.596966,,,,,,
20.135242,0.596896,,,,,,
20.136076,0.596827,,,,,,
20.136909,0.596823,,,,,,
20.137743,0.596993,,,,,,
20.138575,0.597199,,,,,,
20.139408,0.597392,,,,,,
20.140242,0.597547,,,,,,
20.141075,0.597691,,,,,,
20.141909,0.597835,,,,,,
20.142742,0.597981,,,,,,
20.143576,0.597958,,,,,,
20.144409,0.597826,,,,,,
20.145243,0.597675,,,,,,
20.146074,0.597932,,,,,,
20.146908,0.598431,,,,,,
20.147741,0.598969,,,,,,
20.148575,0.599509,,,,,,
20.149408,0.600101,,,,,,
20.150242,0.600955,,,,,,
20.151075,0.601838,,,,,,
20.151909,0.602737,,,,,,
20.15274,0.603662,,,,,,
20.153574,0.604623,,,,,,
20.154408,0.605557,,,,,,
20.155241,0.606488,,,,,,
20.156075,0.607191,,,,,,
20.156908,0.607757,,,,,,
20.157742,0.6083,,,,,,
20.158575,0.608732,,,,,,
20.159407,0.60903,,,,,,
20.16024,0.60931,,,,,,
20.161074,0.609595,,,,,,
20.161907,0.60988,,,,,,
20.162741,0.609981,,,,,,
20.163574,0.610068,,,,,,
20.164408,0.610158,,,,,,
20.165241,0.61038,,,,,,
20.166075,0.610644,,,,,,
20.166906,0.610914,,,,,,
20.16774,0.611163,,,,,,
20.168573,0.61148,,,,,,
20.169407,0.611999,,,,,,
20.17024,0.612612,,,,,,
20.171074,0.613202,,,,,,
20.171907,0.613691,,,,,,
20.172741,0.61415,,,,,,
20.173573,0.614605,,,,,,
20.174406,0.615064,,,,,,
20.17524,0.615508,,,,,,
20.176073,0.615933,,,,,,
20.176907,0.61636,,,,,,
20.17774,0.616536,,,,,,
20.178574,0.616557,,,,,,
20.179407,0.616555,,,,,,
20.180241,0.616552,,,,,,
20.181072,0.616564,,,,,,
20.181906,0.616612,,,,,,
20.182739,0.616672,,,,,,
20.183573,0.616825,,,,,,
20.184406,0.617372,,,,,,
20.18524,0.618041,,,,,,
20.186073,0.618703,,,,,,
20.186907,0.619372,,,,,,
20.187738,0.61967,,,,,,
20.188572,0.619698,,,,,,
20.189405,0.619681,,,,,,
20.190239,0.619757,,,,,,
20.191072,0.619894,,,,,,
20.191906,0.620044,,,,,,
20.192739,0.620192,,,,,,
20.193573,0.620337,,,,,,
20.194407,0.620446,,,,,,
20.195238,0.620544,,,,,,
20.196072,0.620643,,,,,,
20.196905,0.621196,,,,,,
20.197739,0.621839,,,,,,
20.198572,0.622479,,,,,,
20.199406,0.62313,,,,,,
20.200239,0.623881,,,,,,
20.201073,0.624775,,,,,,
20.201904,0.625693,,,,,,
20.202738,0.626517,,,,,,
20.203571,0.627131,,,,,,
20.204405,0.627726,,,,,,
20.205238,0.628306,,,,,,
20.206072,0.628884,,,,,,
20.206905,0.629354,,,,,,
20.207739,0.629758,,,,,,
20.20857,0.630156,,,,,,
20.209404,0.629948,,,,,,
20.210238,0.629376,,,,,,
20.211071,0.628774,,,,,,
20.211905,0.628164,,,,,,
20.212738,0.627596,,,,,,
20.213572,0.627142,,,,,,
20.214405,0.6267,,,,,,
20.215239,0.626353,,,,,,
20.21607,0.627002,,,,,,
20.216904,0.627757,,,,,,
20.217737,0.628513,,,,,,
20.218571,0.629256,,,,,,
20.219404,0.63033,,,,,,
20.220238,0.631512,,,,,,
20.221071,0.632605,,,,,,
20.221905,0.633566,,,,,,
20.222736,0.634333,,,,,,
20.22357,0.635059,,,,,,
20.224403,0.635788,,,,,,
20.225237,0.636441,,,,,,
20.22607,0.636722,,,,,,
20.226904,0.636848,,,,,,
20.227737,0.636975,,,,,,
20.228571,0.637053,,,,,,
20.229404,0.637088,,,,,,
20.230236,0.637113,,,,,,
20.23107,0.637139,,,,,,
20.231903,0.637082,,,,,,
20.232737,0.636957,,,,,,
20.23357,0.636817,,,,,,
20.234404,0.636686,,,,,,
20.235237,0.636635,,,,,,
20.236071,0.636615,,,,,,
20.236902,0.636594,,,,,,
20.237736,0.636574,,,,,,
20.238569,0.636145,,,,,,
20.239403,0.635572,,,,,,
20.240236,0.635006,,,,,,
20.24107,0.634402,,,,,,
20.241903,0.63375,,,,,,
20.242737,0.633098,,,,,,
20.243568,0.632449,,,,,,
20.244402,0.631866,,,,,,
20.245235,0.631483,,,,,,
20.246069,0.631158,,,,,,
20.246902,0.63083,,,,,,
20.247736,0.630758,,,,,,
20.248569,0.63082,,,,,,
20.249403,0.630898,,,,,,
20.250237,0.630977,,,,,,
20.251068,0.631625,,,,,,
20.251902,0.632659,,,,,,
20.252735,0.633739,,,,,,
20.253569,0.634801,,,,,,
20.254402,0.635572,,,,,,
20.255236,0.636303,,,,,,
20.256069,0.637006,,,,,,
20.256903,0.637624,,,,,,
20.257734,0.637323,,,,,,
20.258568,0.63684,,,,,,
20.259401,0.636363,,,,,,
20.260235,0.635982,,,,,,
20.261068,0.635702,,,,,,
20.261902,0.635434,,,,,,
20.262735,0.635166,,,,,,
20.263569,0.634968,,,,,,
20.264402,0.635099,,,,,,
20.265234,0.635272,,,,,,
20.266068,0.63545,,,,,,
20.266901,0.635486,,,,,,
20.267735,0.635472,,,,,,
20.268568,0.635453,,,,,,
20.269402,0.635435,,,,,,
20.270235,0.63548,,,,,,
20.271069,0.63556,,,,,,
20.2719,0.635642,,,,,,
20.272734,0.635743,,,,,,
20.273567,0.636025,,,,,,
20.274401,0.636319,,,,,,
20.275234,0.636584,,,,,,
20.276068,0.636853,,,,,,
20.276901,0.637066,,,,,,
20.277735,0.637248,,,,,,
20.278568,0.637431,,,,,,
20.2794,0.637602,,,,,,
20.280233,0.637758,,,,,,
20.281067,0.63791,,,,,,
20.2819,0.638064,,,,,,
20.282734,0.638247,,,,,,
20.283567,0.638472,,,,,,
20.284401,0.638713,,,,,,
20.285234,0.638955,,,,,,
20.286066,0.639647,,,,,,
20.2869,0.640528,,,,,,
20.287733,0.641415,,,,,,
20.288567,0.642289,,,,,,
20.2894,0.642934,,,,,,
20.290234,0.643433,,,,,,
20.291067,0.643904,,,,,,
20.291901,0.6443,,,,,,
20.292732,0.644545,,,,,,
20.293566,0.644754,,,,,,
20.294399,0.64496,,,,,,
20.295233,0.645196,,,,,,
20.296066,0.645698,,,,,,
20.2969,0.646273,,,,,,
20.297733,0.646854,,,,,,
20.298567,0.647591,,,,,,
20.2994,0.64838,,,,,,
20.300232,0.649179,,,,,,
20.301065,0.649983,,,,,,
20.301899,0.650676,,,,,,
20.302732,0.651277,,,,,,
20.303566,0.651877,,,,,,
20.304399,0.652585,,,,,,
20.305233,0.653612,,,,,,
20.306067,0.654708,,,,,,
20.306898,0.655802,,,,,,
20.307732,0.656881,,,,,,
20.308565,0.658104,,,,,,
20.309399,0.659389,,,,,,
20.310232,0.66066,,,,,,
20.311066,0.661772,,,,,,
20.311899,0.662781,,,,,,
20.312733,0.663761,,,,,,
20.313566,0.66474,,,,,,
20.314398,0.665713,,,,,,
20.315231,0.666514,,,,,,
20.316065,0.667276,,,,,,
20.316898,0.668116,,,,,,
20.317732,0.669156,,,,,,
20.318565,0.670217,,,,,,
20.319399,0.671294,,,,,,
20.320232,0.672374,,,,,,
20.321064,0.67345,,,,,,
20.321898,0.674557,,,,,,
20.322731,0.675667,,,,,,
20.323565,0.677071,,,,,,
20.324398,0.67866,,,,,,
20.325232,0.680262,,,,,,
20.326065,0.681836,,,,,,
20.326899,0.683436,,,,,,
20.32773,0.684394,,,,,,
20.328564,0.685223,,,,,,
20.329397,0.686149,,,,,,
20.330231,0.687395,,,,,,
20.331064,0.688788,,,,,,
20.331898,0.690172,,,,,,
20.332731,0.691566,,,,,,
20.333565,0.693043,,,,,,
20.334398,0.694644,,,,,,
20.33523,0.696302,,,,,,
20.336063,0.698001,,,,,,
20.336897,0.699812,,,,,,
20.33773,0.701665,,,,,,
20.338564,0.703518,,,,,,
20.339397,0.705346,,,,,,
20.340231,0.707044,,,,,,
20.341064,0.708659,,,,,,
20.341896,0.710258,,,,,,
20.34273,0.712137,,,,,,
20.343563,0.71415,,,,,,
20.344397,0.716173,,,,,,
20.34523,0.718169,,,,,,
20.346064,0.72007,,,,,,
20.346897,0.721653,,,,,,
20.347731,0.723167,,,,,,
20.348564,0.724711,,,,,,
20.349396,0.726313,,,,,,
20.350229,0.72791,,,,,,
20.351063,0.729523,,,,,,
20.351896,0.73112,,,,,,
20.35273,0.732896,,,,,,
