UV 1_280,UV 1_280,Cond,Cond,Conc B,Conc B
ml,mAU,ml,mS/cm,ml,%
UV 1_280 ml,UV 1_280 mAU,Cond ml,Cond mS/cm,Conc B ml,Conc B %
22.535437,4.169726,,,,
22.53627,4.169646,,,,
22.537104,4.169655,,,,
22.537935,4.170417,,,,
22.538769,4.17146,,,,
22.539602,4.172524,,,,
22.540436,4.173539,,,,
22.541269,4.174366,,,,
22.542103,4.174959,,,,
22.542936,4.175557,,,,
22.543768,4.176172,,,,
22.544601,4.17687,,,,
22.545435,4.177583,,,,
22.546268,4.178284,,,,
22.547102,4.179071,,,,
22.547935,4.18033,,,,
22.548769,4.181599,,,,
22.549601,4.182949,,,,
22.550434,4.18425,,,,
22.551268,4.185468,,,,
22.552101,4.186697,,,,
22.552935,4.187898,,,,
22.553768,4.188599,,,,
22.5546,4.188065,,,,
22.555433,4.187436,,,,
22.556267,4.186812,,,,
22.5571,4.186238,,,,
22.557934,4.185673,,,,
22.558767,4.185107,,,,
22.559601,4.184547,,,,
22.560432,4.184045,,,,
22.561266,4.183577,,,,
22.562099,4.183096,,,,
22.562933,4.182743,,,,
22.563766,4.182514,,,,
22.5646,4.182285,,,,
22.565434,4.182054,,,,
22.566265,4.181944,,,,
22.567099,4.182902,,,,
22.567932,4.183884,,,,
22.568766,4.184855,,,,
22.569599,4.1848,,,,
22.570433,4.184627,,,,
22.571266,4.184457,,,,
22.572098,4.184289,,,,
22.572931,4.184256,,,,
22.573765,4.184414,,,,
22.574598,4.184573,,,,
22.575432,4.18477,,,,
22.576265,4.185697,,,,
22.577099,4.186634,,,,
22.57793,4.187584,,,,
22.578764,4.188471,,,,
22.579597,4.188597,,,,
22.580431,4.188405,,,,
22.581264,4.188219,,,,
22.582098,4.188196,,,,
22.58293,4.188387,,,,
22.583763,4.188578,,,,
22.584597,4.188766,,,,
22.58543,4.188938,,,,
22.586264,4.189018,,,,
22.587097,4.189098,,,,
22.587931,4.189189,,,,
22.588762,4.189384,,,,
22.589596,4.189602,,,,
22.590429,4.189823,,,,
22.591263,4.190052,,,,
22.592096,4.190434,,,,
22.59293,4.190898,,,,
22.593763,4.191364,,,,
22.594595,4.19181,,,,
22.595428,4.192217,,,,
22.596262,4.192633,,,,
22.597095,4.19304,,,,
22.597929,4.193432,,,,
22.598763,4.193782,,,,
22.599596,4.194124,,,,
22.600428,4.194459,,,,
22.601261,4.194745,,,,
22.602095,4.194988,,,,
22.602928,4.195243,,,,
22.603762,4.195517,,,,
22.604595,4.195685,,,,
22.605429,4.195733,,,,
22.60626,4.195768,,,,
22.607094,4.195804,,,,
22.607927,4.194891,,,,
22.608761,4.193904,,,,
22.609594,4.192926,,,,
22.610428,4.191923,,,,
22.611259,4.191907,,,,
22.612093,4.192056,,,,
22.612926,4.192215,,,,
22.61376,4.192603,,,,
22.614594,4.193238,,,,
22.615427,4.193895,,,,
22.616261,4.194537,,,,
22.617092,4.195182,,,,
22.617926,4.195073,,,,
22.618759,4.194944,,,,
22.619593,4.194812,,,,
22.620426,4.194799,,,,
22.62126,4.1948,,,,
22.622093,4.194801,,,,
22.622925,4.194802,,,,
22.623758,4.194651,,,,
22.624592,4.194266,,,,
22.625425,4.193884,,,,
22.626259,4.193528,,,,
22.627092,4.19323,,,,
22.627926,4.192935,,,,
22.628757,4.192637,,,,
22.629591,4.192338,,,,
22.630424,4.191932,,,,
22.631258,4.191495,,,,
22.632092,4.19109,,,,
22.632925,4.191225,,,,
22.633759,4.19149,,,,
22.63459,4.191762,,,,
22.635424,4.192028,,,,
22.636257,4.192309,,,,
22.637091,4.192637,,,,
22.637924,4.192943,,,,
22.638758,4.193034,,,,
22.639589,4.192469,,,,
22.640423,4.19189,,,,
22.641256,4.19132,,,,
22.64209,4.190751,,,,
22.642923,4.19023,,,,
22.643757,4.189731,,,,
22.64459,4.189223,,,,
22.645422,4.188756,,,,
22.646255,4.188319,,,,
22.647089,4.187872,,,,
22.647923,4.187436,,,,
22.648756,4.187124,,,,
22.64959,4.187706,,,,
22.650423,4.188293,,,,
22.651255,4.18886,,,,
22.652088,4.189349,,,,
22.652922,4.189841,,,,
22.653755,4.190327,,,,
22.654589,4.190768,,,,
22.655422,4.190982,,,,
22.656256,4.190981,,,,
22.657087,4.190979,,,,
22.657921,4.191179,,,,
22.658754,4.191607,,,,
22.659588,4.192054,,,,
22.660421,4.192497,,,,
22.661255,4.192951,,,,
22.662088,4.193288,,,,
22.66292,4.193601,,,,
22.663754,4.193921,,,,
22.664587,4.194172,,,,
22.665421,4.194421,,,,
22.666254,4.194671,,,,
22.667088,4.194921,,,,
22.667919,4.195145,,,,
22.668753,4.195308,,,,
22.669586,4.195472,,,,
22.67042,4.195505,,,,
22.671253,4.195236,,,,
22.672087,4.194953,,,,
22.67292,4.194666,,,,
22.673752,4.194386,,,,
22.674585,4.193543,,,,
22.675419,4.19257,,,,
22.676252,4.191586,,,,
22.677086,4.190999,,,,
22.677919,4.190583,,,,
22.678753,4.190172,,,,
22.679585,4.189765,,,,
22.680418,4.189539,,,,
22.681252,4.190019,,,,
22.682085,4.190495,,,,
22.682919,4.190964,,,,
22.683752,4.190625,,,,
22.684586,4.190195,,,,
22.685417,4.189772,,,,
22.686251,4.189351,,,,
22.687084,4.188895,,,,
22.687918,4.188404,,,,
22.688751,4.187916,,,,
22.689585,4.187382,,,,
22.690418,4.186702,,,,
22.69125,4.186028,,,,
22.692083,4.185354,,,,
22.692917,4.18469,,,,
22.69375,4.184099,,,,
22.694584,4.183522,,,,
22.695417,4.182959,,,,
22.696249,4.182618,,,,
22.697083,4.182486,,,,
22.697916,4.182353,,,,
22.69875,4.182195,,,,
22.699583,4.181813,,,,
22.700417,4.181231,,,,
22.70125,4.180644,,,,
22.702082,4.180147,,,,
22.702915,4.180264,,,,
22.703749,4.180449,,,,
22.704582,4.180634,,,,
22.705416,4.180824,,,,
22.706249,4.181075,,,,
22.707083,4.181327,,,,
22.707914,4.181562,,,,
22.708748,4.181739,,,,
22.709581,4.181807,,,,
22.710415,4.181881,,,,
22.711248,4.181957,,,,
22.712082,4.182155,,,,
22.712915,4.182648,,,,
22.713747,4.183163,,,,
22.714581,4.183691,,,,
22.715414,4.184358,,,,
22.716248,4.185106,,,,
22.717081,4.18586,,,,
22.717915,4.186621,,,,
22.718748,4.187003,,,,
22.71958,4.187194,,,,
22.720413,4.18738,,,,
22.721247,4.187456,,,,
22.72208,4.187104,,,,
22.722914,4.186726,,,,
22.723747,4.186344,,,,
22.724579,4.185966,,,,
22.725412,4.186363,,,,
22.726246,4.186889,,,,
22.727079,4.187414,,,,
22.727913,4.188226,,,,
22.728746,4.189343,,,,
22.72958,4.190459,,,,
22.730412,4.191562,,,,
22.731245,4.192714,,,,
22.732079,4.194038,,,,
22.732912,4.195331,,,,
22.733746,4.196634,,,,
22.734579,4.197048,,,,
22.735413,4.197072,,,,
22.736244,4.197095,,,,
22.737078,4.197115,,,,
22.737911,4.196909,,,,
22.738745,4.196481,,,,
22.739578,4.19605,,,,
22.740412,4.195681,,,,
22.741245,4.196225,,,,
22.742077,4.196884,,,,
22.74291,4.197528,,,,
22.743744,4.198134,,,,
22.744577,4.198088,,,,
22.745411,4.197973,,,,
22.746244,4.19782,,,,
22.747078,4.197161,,,,
22.74791,4.195518,,,,
22.748743,4.193886,,,,
22.749577,4.192267,,,,
22.75041,4.190673,,,,
22.751244,4.189211,,,,
22.752077,4.187739,,,,
22.752911,4.186248,,,,
22.753742,4.18451,,,,
22.754576,4.182568,,,,
22.755409,4.180659,,,,
22.756243,4.178737,,,,
22.757076,4.176621,,,,
22.75791,4.174493,,,,
22.758741,4.172352,,,,
22.759575,4.170516,,,,
22.760408,4.170479,,,,
22.761242,4.170442,,,,
22.762075,4.170415,,,,
22.762909,4.170482,,,,
22.763742,4.170959,,,,
22.764574,4.171479,,,,
22.765408,4.172003,,,,
22.766241,4.172329,,,,
22.767075,4.17243,,,,
22.767908,4.17251,,,,
22.768742,4.172593,,,,
22.769575,4.1724,,,,
22.770407,4.171916,,,,
22.77124,4.171407,,,,
22.772074,4.170889,,,,
22.772907,4.170258,,,,
22.773741,4.169614,,,,
22.774574,4.168966,,,,
22.775408,4.168322,,,,
22.776239,4.168535,,,,
22.777073,4.169149,,,,
22.777906,4.169798,,,,
22.77874,4.170187,,,,
22.779573,4.17033,,,,
22.780407,4.170466,,,,
22.78124,4.170599,,,,
22.782072,4.170735,,,,
22.782906,4.169912,,,,
22.783739,4.168973,,,,
22.784573,4.168032,,,,
22.785406,4.167073,,,,
22.78624,4.166121,,,,
22.787071,4.165171,,,,
22.787905,4.164219,,,,
22.788738,4.163746,,,,
22.789572,4.164306,,,,
22.790405,4.164889,,,,
22.791239,4.16567,,,,
22.792072,4.166738,,,,
22.792904,4.167831,,,,
22.793737,4.168899,,,,
22.794571,4.17001,,,,
22.795404,4.171343,,,,
22.796238,4.172884,,,,
22.797071,4.174383,,,,
22.797905,4.175439,,,,
22.798737,4.176333,,,,
22.79957,4.177214,,,,
22.800404,4.178089,,,,
22.801237,4.178797,,,,
22.802071,4.177571,,,,
22.802904,4.176362,,,,
22.803738,4.175255,,,,
22.804569,4.174474,,,,
22.805403,4.173696,,,,
22.806236,4.172907,,,,
22.80707,4.172162,,,,
22.807903,4.171632,,,,
22.808737,4.171295,,,,
22.80957,4.171085,,,,
22.810402,4.171776,,,,
22.811235,4.17284,,,,
22.812069,4.173893,,,,
22.812902,4.174942,,,,
22.813736,4.176033,,,,
22.814569,4.177208,,,,
22.815401,4.178295,,,,
22.816235,4.179278,,,,
22.817068,4.179867,,,,
22.817902,4.180445,,,,
22.818735,4.18102,,,,
22.819569,4.1816,,,,
22.820402,4.182419,,,,
22.821234,4.183471,,,,
22.822067,4.184553,,,,
22.822901,4.185324,,,,
22.823734,4.185842,,,,
22.824568,4.186349,,,,
22.825401,4.186845,,,,
22.826235,4.187343,,,,
22.827066,4.18785,,,,
22.8279,4.188366,,,,
22.828733,4.188877,,,,
22.829567,4.191365,,,,
22.8304,4.194022,,,,
22.831234,4.196636,,,,
22.832067,4.199224,,,,
22.832899,4.201633,,,,
22.833733,4.203764,,,,
22.834566,4.205865,,,,
22.8354,4.207542,,,,
22.836233,4.208221,,,,
22.837067,4.208872,,,,
22.8379,4.209517,,,,
22.838732,4.210179,,,,
22.839565,4.211283,,,,
22.840399,4.212568,,,,
22.841232,4.213907,,,,
22.842066,4.216214,,,,
22.842899,4.218745,,,,
22.843731,4.221338,,,,
22.844564,4.223866,,,,
22.845398,4.226318,,,,
22.846231,4.228384,,,,
22.847065,4.230507,,,,
22.847898,4.232672,,,,
22.848732,4.235071,,,,
22.849564,4.237444,,,,
22.850397,4.239821,,,,
22.851231,4.242148,,,,
22.852064,4.243557,,,,
22.852898,4.244547,,,,
22.853731,4.245525,,,,
22.854565,4.246428,,,,
22.855396,4.247268,,,,
22.85623,4.248117,,,,
22.857063,4.248985,,,,
22.857897,4.249929,,,,
22.85873,4.251388,,,,
22.859564,4.252846,,,,
22.860397,4.254128,,,,
22.861229,4.254941,,,,
22.862062,4.255761,,,,
22.862896,4.256575,,,,
22.863729,4.257437,,,,
22.864563,4.258629,,,,
22.865396,4.260025,,,,
22.86623,4.26147,,,,
22.867062,4.263432,,,,
22.867895,4.265749,,,,
22.868729,4.267966,,,,
22.869562,4.270017,,,,
22.870396,4.272233,,,,
22.871229,4.272729,,,,
22.872061,4.272977,,,,
22.872894,4.273228,,,,
22.873728,4.272599,,,,
22.874561,4.271849,,,,
22.875395,4.271098,,,,
22.876228,4.270342,,,,
22.877062,4.269982,,,,
22.877893,4.27058,,,,
22.878727,4.271274,,,,
22.87956,4.272576,,,,
22.880394,4.2748,,,,
22.881227,4.277122,,,,
22.882061,4.279484,,,,
22.882895,4.281791,,,,
22.883726,4.28318,,,,
22.88456,4.284276,,,,
22.885393,4.285343,,,,
22.886227,4.285734,,,,
22.88706,4.286008,,,,
22.887894,4.286274,,,,
22.888727,4.286539,,,,
22.889559,4.286756,,,,
22.890392,4.286755,,,,
22.891226,4.286746,,,,
22.892059,4.286391,,,,
22.892893,4.285511,,,,
22.893726,4.284629,,,,
22.89456,4.283739,,,,
22.895391,4.282843,,,,
22.896225,4.28205,,,,
22.897058,4.281287,,,,
22.897892,4.280547,,,,
22.898726,4.280486,,,,
22.899559,4.2805,,,,
22.900391,4.280515,,,,
22.901224,4.280532,,,,
22.902058,4.280681,,,,
22.902891,4.281351,,,,
22.903725,4.282001,,,,
22.904558,4.282566,,,,
22.905392,4.282933,,,,
22.906223,4.283302,,,,
22.907057,4.283675,,,,
22.90789,4.284012,,,,
22.908724,4.283875,,,,
22.909557,4.283288,,,,
22.910391,4.282748,,,,
22.911224,4.283002,,,,
22.912056,4.283974,,,,
22.912889,4.284942,,,,
22.913723,4.285933,,,,
22.914557,4.28698,,,,
22.91539,4.288959,,,,
22.916224,4.290967,,,,
22.917057,4.292767,,,,
22.917889,4.293059,,,,
22.918722,4.293185,,,,
22.919556,4.293311,,,,
22.920389,4.293354,,,,
22.921223,4.29272,,,,
22.922056,4.291286,,,,
22.92289,4.289958,,,,
22.923721,4.288906,,,,
22.924555,4.288508,,,,
22.925388,4.288203,,,,
22.926222,4.287898,,,,
22.927055,4.28759,,,,
22.927889,4.287919,,,,
22.92872,4.2884,,,,
22.929554,4.288903,,,,
22.930387,4.288934,,,,
22.931221,4.288795,,,,
22.932055,4.288639,,,,
22.932888,4.288486,,,,
22.933722,4.288652,,,,
22.934553,4.289329,,,,
22.935387,4.290062,,,,
22.93622,4.290773,,,,
22.937054,4.291454,,,,
22.937887,4.292115,,,,
22.938721,4.29278,,,,
22.939554,4.293439,,,,
22.940386,4.293466,,,,
22.941219,4.293372,,,,
22.942053,4.293275,,,,
22.942886,4.293623,,,,
22.94372,4.2941,,,,
22.944553,4.294585,,,,
22.945387,4.295079,,,,
22.946218,4.295643,,,,
22.947052,4.296413,,,,
22.947886,4.29719,,,,
22.948719,4.29797,,,,
22.949553,4.298731,,,,
22.950386,4.299486,,,,
22.95122,4.300262,,,,
22.952051,4.30102,,,,
22.952885,4.30099,,,,
22.953718,4.300189,,,,
22.954552,4.299402,,,,
22.955385,4.299354,,,,
22.956219,4.299488,,,,
22.95705,4.299623,,,,
22.957884,4.299757,,,,
22.958717,4.299952,,,,
22.959551,4.301793,,,,
22.960384,4.303782,,,,
22.961218,4.305858,,,,
22.962051,4.308195,,,,
22.962883,4.31047,,,,
22.963717,4.312772,,,,
22.96455,4.315078,,,,
22.965384,4.316936,,,,
22.966217,4.318044,,,,
22.967051,4.319132,,,,
22.967884,4.319931,,,,
22.968716,4.320613,,,,
22.969549,4.321303,,,,
22.970383,4.321987,,,,
22.971216,4.322731,,,,
22.97205,4.323959,,,,
22.972883,4.325304,,,,
22.973717,4.326786,,,,
22.974548,4.328669,,,,
22.975382,4.330476,,,,
22.976215,4.332126,,,,
22.977049,4.33379,,,,
22.977882,4.335645,,,,
22.978716,4.337563,,,,
22.979549,4.339472,,,,
22.980381,4.341335,,,,
22.981215,4.343204,,,,
22.982048,4.345028,,,,
22.982882,4.346861,,,,
22.983715,4.348681,,,,
22.984549,4.350124,,,,
22.98538,4.351388,,,,
22.986214,4.352794,,,,
22.987047,4.354781,,,,
22.987881,4.356802,,,,
22.988714,4.35884,,,,
22.989548,4.360878,,,,
22.990381,4.362937,,,,
22.991213,4.364987,,,,
22.992046,4.367076,,,,
22.99288,4.369337,,,,
22.993713,4.371775,,,,
22.994547,4.374246,,,,
22.99538,4.376695,,,,
22.996214,4.379144,,,,
22.997046,4.380886,,,,
22.997879,4.382406,,,,
22.998713,4.383907,,,,
22.999546,4.38574,,,,
23.00038,4.387552,,,,
23.001213,4.389347,,,,
23.002047,4.391191,,,,
23.002878,4.392889,,,,
23.003712,4.394387,,,,
23.004545,4.395883,,,,
23.005379,4.39784,,,,
23.006212,4.400429,,,,
23.007046,4.403018,,,,
23.007879,4.405631,,,,
23.008711,4.408221,,,,
23.009544,4.411083,,,,
23.010378,4.414149,,,,
23.011211,4.417129,,,,
23.012045,4.419377,,,,
23.012878,4.4215,,,,
23.01371,4.423565,,,,
23.014544,4.425651,,,,
23.015377,4.427637,,,,
23.016211,4.429183,,,,
23.017044,4.430757,,,,
23.017878,4.432593,,,,
23.018711,4.434895,,,,
23.019543,4.437194,,,,
23.020376,4.439516,,,,
23.02121,4.441822,,,,
23.022043,4.44417,,,,
23.022877,4.446565,,,,
23.02371,4.44901,,,,
23.024544,4.45155,,,,
23.025375,4.454311,,,,
23.026209,4.457116,,,,
23.027042,4.459843,,,,
23.027876,4.462397,,,,
23.028709,4.464304,,,,
23.029543,4.466084,,,,
23.030376,4.467835,,,,
23.031208,4.470091,,,,
23.032042,4.472649,,,,
23.032875,4.475183,,,,
23.033709,4.477727,,,,
23.034542,4.480087,,,,
23.035376,4.48226,,,,
23.036209,4.484412,,,,
23.037041,4.48663,,,,
23.037874,4.489319,,,,
23.038708,4.492036,,,,
23.039541,4.494819,,,,
23.040375,4.497563,,,,
23.041208,4.50001,,,,
23.042042,4.502493,,,,
23.042873,4.504912,,,,
23.043707,4.507528,,,,
23.04454,4.510422,,,,
23.045374,4.513364,,,,
23.046207,4.516281,,,,
23.047041,4.518786,,,,
23.047873,4.520658,,,,
23.048706,4.522483,,,,
23.04954,4.52429,,,,
23.050373,4.526542,,,,
23.051207,4.528823,,,,
23.05204,4.531084,,,,
23.052874,4.533364,,,,
23.053705,4.536379,,,,
23.054539,4.539579,,,,
23.055372,4.542842,,,,
23.056206,4.546021,,,,
23.057039,4.549239,,,,
23.057873,4.552428,,,,
23.058706,4.555703,,,,
23.059538,4.558688,,,,
23.060371,4.561139,,,,
23.061205,4.563659,,,,
23.062038,4.566117,,,,
23.062872,4.569038,,,,
23.063705,4.572304,,,,
23.064539,4.575485,,,,
23.065371,4.578683,,,,
23.066204,4.581738,,,,
23.067038,4.584602,,,,
23.067871,4.587442,,,,
23.068705,4.590367,,,,
23.069538,4.594284,,,,
23.070372,4.598198,,,,
23.071203,4.602076,,,,
23.072037,4.606029,,,,
23.07287,4.609503,,,,
23.073704,4.612852,,,,
23.074537,4.616254,,,,
23.075371,4.619623,,,,
23.076202,4.623162,,,,
23.077036,4.626737,,,,
23.077869,4.630276,,,,
23.078703,4.633712,,,,
23.079536,4.636693,,,,
23.08037,4.63965,,,,
23.081203,4.642618,,,,
23.082035,4.645646,,,,
23.082869,4.648614,,,,
23.083702,4.651486,,,,
23.084536,4.654585,,,,
23.085369,4.657625,,,,
23.086203,4.660476,,,,
23.087036,4.663251,,,,
23.087868,4.665991,,,,
23.088701,4.669197,,,,
23.089535,4.672566,,,,
23.090368,4.675975,,,,
23.091202,4.679443,,,,
23.092035,4.682467,,,,
23.092869,4.685424,,,,
23.0937,4.688396,,,,
23.094534,4.691354,,,,
23.095367,4.693987,,,,
23.096201,4.696565,,,,
23.097034,4.699205,,,,
23.097868,4.701784,,,,
23.098701,4.704413,,,,
23.099533,4.706996,,,,
23.100367,4.709559,,,,
23.1012,4.712245,,,,
23.102034,4.715066,,,,
23.102867,4.717873,,,,
23.103701,4.720678,,,,
23.104532,4.72308,,,,
23.105366,4.725164,,,,
23.106199,4.727234,,,,
23.107033,4.729323,,,,
23.107866,4.732155,,,,
23.1087,4.73531,,,,
23.109533,4.738556,,,,
23.110365,4.74174,,,,
23.111198,4.743846,,,,
23.112032,4.745957,,,,
23.112865,4.748089,,,,
23.113699,4.750323,,,,
23.114532,4.753091,,,,
23.115366,4.755786,,,,
23.116198,4.7585,,,,
23.117031,4.761155,,,,
23.117865,4.763675,,,,
23.118698,4.76624,,,,
23.119532,4.768733,,,,
23.120365,4.771034,,,,
23.121199,4.773054,,,,
23.12203,4.775053,,,,
23.122864,4.777102,,,,
23.123697,4.778984,,,,
23.124531,4.780722,,,,
23.125364,4.782487,,,,
23.126198,4.784226,,,,
23.127031,4.786246,,,,
23.127863,4.788344,,,,
23.128696,4.790428,,,,
23.12953,4.792478,,,,
23.130363,4.794107,,,,
23.131197,4.795547,,,,
23.13203,4.796998,,,,
23.132862,4.798755,,,,
23.133696,4.800976,,,,
23.134529,4.80318,,,,
23.135363,4.805392,,,,
23.136196,4.807506,,,,
23.13703,4.809754,,,,
23.137863,4.81216,,,,
23.138695,4.814709,,,,
23.139528,4.817394,,,,
23.140362,4.820063,,,,
23.141195,4.82279,,,,
23.142029,4.825462,,,,
23.142862,4.828052,,,,
23.143696,4.830534,,,,
23.144527,4.833017,,,,
23.145361,4.835513,,,,
23.146194,4.838233,,,,
23.147028,4.841003,,,,
23.147861,4.843754,,,,
23.148695,4.846479,,,,
23.149529,4.848521,,,,
23.15036,4.850207,,,,
23.151194,4.851823,,,,
23.152027,4.853117,,,,
23.152861,4.854165,,,,
23.153694,4.855184,,,,
23.154528,4.856202,,,,
23.155361,4.857114,,,,
23.156193,4.857553,,,,
23.157026,4.85796,,,,
23.15786,4.858377,,,,
23.158693,4.860031,,,,
23.159527,4.861728,,,,
23.16036,4.863439,,,,
23.161192,4.865178,,,,
23.162025,4.867116,,,,
23.162859,4.869357,,,,
23.163692,4.87155,,,,
23.164526,4.873948,,,,
23.165359,4.876632,,,,
23.166193,4.879346,,,,
23.167025,4.881981,,,,
23.167858,4.884645,,,,
23.168692,4.887108,,,,
23.169525,4.889451,,,,
23.170359,4.891771,,,,
23.171192,4.894273,,,,
23.172026,4.896761,,,,
23.172857,4.899221,,,,
23.173691,4.90175,,,,
23.174524,4.903978,,,,
23.175358,4.905714,,,,
23.176191,4.907412,,,,
23.177025,4.908906,,,,
23.177858,4.909989,,,,
23.17869,4.911078,,,,
23.179523,4.912161,,,,
23.180357,4.913241,,,,
23.18119,4.914253,,,,
23.182024,4.915227,,,,
23.182858,4.916232,,,,
23.183691,4.917555,,,,
23.184523,4.918954,,,,
23.185356,4.920346,,,,
23.18619,4.92177,,,,
23.187023,4.923113,,,,
23.187857,4.924238,,,,
23.18869,4.925374,,,,
23.189522,4.926434,,,,
23.190355,4.927455,,,,
23.191189,4.928538,,,,
23.192022,4.929694,,,,
23.192856,4.930873,,,,
23.193689,4.932351,,,,
23.194523,4.934092,,,,
23.195354,4.935854,,,,
23.196188,4.937789,,,,
23.197021,4.939784,,,,
23.197855,4.941767,,,,
23.198689,4.943795,,,,
23.199522,4.945783,,,,
23.200356,4.946671,,,,
23.201187,4.947368,,,,
23.202021,4.948031,,,,
23.202854,4.948443,,,,
23.203688,4.948823,,,,
23.204521,4.949201,,,,
23.205355,4.949578,,,,
23.206188,4.949786,,,,
23.20702,4.949713,,,,
23.207853,4.949613,,,,
23.208687,4.949495,,,,
23.20952,4.949358,,,,
23.210354,4.949221,,,,
23.211187,4.949081,,,,
23.212021,4.948944,,,,
23.212852,4.948699,,,,
23.213686,4.948412,,,,
23.21452,4.94813,,,,
23.215353,4.948213,,,,
23.216187,4.948321,,,,
23.21702,4.948425,,,,
23.217852,4.948531,,,,
23.218685,4.948818,,,,
23.219519,4.949533,,,,
23.220352,4.950262,,,,
23.221186,4.95101,,,,
23.222019,4.951841,,,,
23.222853,4.952653,,,,
23.223684,4.953471,,,,
23.224518,4.95429,,,,
23.225351,4.954776,,,,
23.226185,4.955165,,,,
23.227018,4.955561,,,,
23.227852,4.956175,,,,
23.228685,4.956884,,,,
23.229517,4.9576,,,,
23.23035,4.958309,,,,
23.231184,4.959008,,,,
23.232018,4.959665,,,,
23.232851,4.960327,,,,
23.233685,4.960636,,,,
23.234518,4.959742,,,,
23.23535,4.958835,,,,
23.236183,4.95795,,,,
23.237017,4.957049,,,,
23.23785,4.95599,,,,
23.238684,4.954878,,,,
23.239517,4.953747,,,,
23.240351,4.95231,,,,
23.241182,4.950498,,,,
23.242016,4.948673,,,,
23.242849,4.946931,,,,
23.243683,4.945376,,,,
23.244516,4.943989,,,,
23.24535,4.942517,,,,
23.246181,4.941014,,,,
23.247015,4.940554,,,,
23.247849,4.940424,,,,
23.248682,4.940316,,,,
23.249516,4.940209,,,,
23.250349,4.940118,,,,
23.251183,4.940044,,,,
23.252014,4.939973,,,,
23.252848,4.939722,,,,
23.253681,4.939001,,,,
23.254515,4.938225,,,,
23.255348,4.937446,,,,
23.256182,4.936665,,,,
23.257015,4.935534,,,,
23.257847,4.934366,,,,
23.25868,4.933205,,,,
23.259514,4.932308,,,,
23.260347,4.931587,,,,
23.261181,4.930887,,,,
23.262014,4.93017,,,,
23.262848,4.929444,,,,
23.26368,4.928657,,,,
23.264513,4.927861,,,,
23.265347,4.927088,,,,
23.26618,4.926579,,,,
23.267014,4.926094,,,,
23.267847,4.925604,,,,
23.268681,4.925118,,,,
23.269512,4.924417,,,,
23.270346,4.923615,,,,
23.271179,4.92281,,,,
23.272013,4.921795,,,,
23.272846,4.920523,,,,
23.27368,4.919272,,,,
23.274511,4.918014,,,,
23.275345,4.917034,,,,
23.276178,4.917303,,,,
23.277012,4.917596,,,,
23.277845,4.917892,,,,
23.278679,4.917029,,,,
23.279512,4.916152,,,,
23.280344,4.915285,,,,
23.281178,4.914393,,,,
23.282011,4.913801,,,,
23.282845,4.913629,,,,
23.283678,4.913454,,,,
23.284512,4.913342,,,,
23.285345,4.913318,,,,
23.286177,4.913293,,,,
23.28701,4.913269,,,,
23.287844,4.913207,,,,
23.288677,4.911915,,,,
23.289511,4.910501,,,,
23.290344,4.909026,,,,
23.291178,4.907013,,,,
23.292009,4.904845,,,,
23.292843,4.902688,,,,
23.293676,4.900491,,,,
23.29451,4.898568,,,,
23.295343,4.897118,,,,
23.296177,4.895696,,,,
23.29701,4.894589,,,,
23.297842,4.893877,,,,
23.298676,4.893159,,,,
23.299509,4.892418,,,,
23.300343,4.891662,,,,
23.301176,4.890652,,,,
23.30201,4.889469,,,,
23.302843,4.888249,,,,
23.303675,4.887067,,,,
23.304508,4.885906,,,,
23.305342,4.884739,,,,
23.306175,4.88358,,,,
23.307009,4.882395,,,,
23.307842,4.880979,,,,
23.308674,4.879493,,,,
23.309507,4.878122,,,,
23.310341,4.877546,,,,
23.311174,4.877103,,,,
23.312008,4.876666,,,,
23.312841,4.876225,,,,
23.313675,4.875982,,,,
23.314507,4.875971,,,,
23.31534,4.875985,,,,
23.316174,4.875321,,,,
23.317007,4.873903,,,,
23.317841,4.872426,,,,
23.318674,4.870913,,,,
23.319508,4.86942,,,,
23.320339,4.869014,,,,
23.321173,4.868689,,,,
23.322006,4.86837,,,,
23.32284,4.867805,,,,
23.323673,4.86718,,,,
23.324507,4.866569,,,,
23.32534,4.865952,,,,
23.326172,4.865281,,,,
23.327005,4.864514,,,,
23.327839,4.863749,,,,
23.328672,4.863032,,,,
23.329506,4.862364,,,,
23.330339,4.861711,,,,
23.331173,4.861063,,,,
23.332005,4.860399,,,,
23.332838,4.860346,,,,
23.333672,4.860452,,,,
23.334505,4.86056,,,,
23.335339,4.860596,,,,
23.336172,4.860625,,,,
23.337004,4.860653,,,,
23.337837,4.86068,,,,
23.338671,4.860475,,,,
23.339504,4.859791,,,,
23.340338,4.859096,,,,
23.341171,4.858214,,,,
23.342005,4.857059,,,,
23.342836,4.855916,,,,
23.34367,4.85478,,,,
23.344503,4.853612,,,,
23.345337,4.852434,,,,
23.34617,4.851247,,,,
23.347004,4.850091,,,,
23.347837,4.849764,,,,
23.348669,4.849782,,,,
23.349503,4.8498,,,,
23.350336,4.849817,,,,
23.35117,4.849745,,,,
23.352003,4.848917,,,,
23.352837,4.847914,,,,
23.35367,4.84689,,,,
23.354502,4.845841,,,,
